LON, LAT, OBS, Historical,   rcp26_2016-2035,        rcp26_2046-2065,        rcp26_2081-2100,        rcp45_2016-2035,        rcp45_2046-2065,        rcp45_2081-2100,        rcp60_2016-2035,        rcp60_2046-2065,        rcp60_2081-2100,        rcp85_2016-2035,        rcp85_2046-2065,        rcp85_2081-2100
121.4,24.1,5.2,"	     5.8132","	     6.1091","	     6.6182","	     6.5727","	     6.0850","	     6.7983","	     6.7967","	     5.7353","	     6.5294","	     7.2153","	     6.1606","	     6.9379","	     7.9879"
121.15,24.3,4.9,"	     5.7912","	     6.1045","	     6.6250","	     6.5659","	     6.0033","	     6.9100","	     6.8283","	     5.8382","	     6.1353","	     7.0096","	     6.0985","	     6.8758","	     7.8894"
121.4,23.75,4.9,"	     5.8441","	     6.0977","	     6.6250","	     6.5477","	     6.0100","	     6.4633","	     6.4500","	     5.7088","	     6.5529","	     7.3090","	     6.1318","	     6.9121","	     8.0000"
120.75,23.55,4.55,"	     5.5779","	     6.0955","	     6.6364","	     6.4682","	     6.1033","	     6.6467","	     6.6817","	     5.8647","	     6.5088","	     7.0520","	     6.0455","	     6.9273","	     8.1500"
120.55,22.45,6.1,"	     5.6265","	     6.0932","	     6.7864","	     6.4091","	     6.2200","	     6.6383","	     6.6033","	     5.9559","	     6.4912","	     7.2680","	     6.1773","	     7.0348","	     8.2227"
121.4,24,4.65,"	     5.7132","	     6.0932","	     6.5318","	     6.5000","	     6.0217","	     6.6617","	     6.6400","	     5.6735","	     6.5176","	     7.2175","	     6.0985","	     6.9288","	     7.9258"
120.95,23.1,5.15,"	     5.6632","	     6.0886","	     6.5045","	     6.3182","	     6.1950","	     6.5983","	     6.6567","	     5.8471","	     6.3676","	     7.1017","	     6.1045","	     6.9061","	     8.0106"
121,24.1,5.4,"	     5.6941","	     6.0818","	     6.5500","	     6.5000","	     5.9717","	     6.6767","	     6.8050","	     5.8971","	     6.1882","	     6.9827","	     5.9045","	     6.9061","	     7.8652"
121.5,24.1,4.5,"	     5.7868","	     6.0773","	     6.5659","	     6.5477","	     5.9833","	     6.6667","	     6.5650","	     5.7118","	     6.5735","	     7.2703","	     6.1182","	     6.9833","	     7.9106"
120.85,22.6,5.9,"	     5.6176","	     6.0727","	     6.5545","	     6.2818","	     6.1800","	     6.5300","	     6.5567","	     5.8647","	     6.3000","	     7.1550","	     6.2015","	     6.9061","	     8.0273"
121.45,23.75,4.95,"	     5.8279","	     6.0727","	     6.6432","	     6.5159","	     5.9717","	     6.4600","	     6.4567","	     5.7265","	     6.4971","	     7.1793","	     6.1212","	     6.8636","	     7.9712"
120.65,22.3,6.05,"	     5.6368","	     6.0682","	     6.7227","	     6.3545","	     6.2300","	     6.6133","	     6.6283","	     5.9000","	     6.4912","	     7.3130","	     6.2348","	     7.0667","	     8.2227"
121.6,24.25,4.65,"	     5.6618","	     6.0659","	     6.5477","	     6.3318","	     5.8450","	     6.5967","	     6.3600","	     5.6735","	     6.5853","	     7.1440","	     5.9909","	     6.8061","	     7.8015"
121.65,24.25,4.7,"	     5.6647","	     6.0636","	     6.5318","	     6.3818","	     5.8717","	     6.5383","	     6.2817","	     5.6706","	     6.5735","	     7.1528","	     6.0045","	     6.7864","	     7.7576"
120.85,22.15,6.4,"	     5.7824","	     6.0568","	     6.8182","	     6.4568","	     6.3983","	     6.7217","	     6.6767","	     6.0971","	     6.6824","	     7.4664","	     6.3106","	     7.1439","	     8.2939"
121,23.2,5.1,"	     5.6574","	     6.0477","	     6.4705","	     6.3205","	     6.1450","	     6.5600","	     6.6417","	     5.8353","	     6.3471","	     7.0820","	     6.0667","	     6.8621","	     7.9803"
121.7,25.05,6.05,"	     5.6912","	     6.0409","	     6.4455","	     6.5500","	     6.0417","	     6.6983","	     6.4583","	     5.7059","	     6.4412","	     7.2584","	     6.0864","	     6.9288","	     7.9333"
121.05,24.15,5.3,"	     5.7235","	     6.0409","	     6.6500","	     6.5932","	     6.0367","	     6.7250","	     6.8217","	     5.8941","	     6.1971","	     7.0828","	     5.9621","	     6.8848","	     7.9106"
120.95,24.35,4.65,"	     5.7162","	     6.0364","	     6.6227","	     6.5659","	     6.0300","	     6.7667","	     6.7783","	     5.8294","	     6.1912","	     7.1525","	     6.0227","	     6.9606","	     7.9606"
121.65,24.9,6.1,"	     5.6824","	     6.0364","	     6.5205","	     6.4432","	     5.9900","	     6.6983","	     6.3283","	     5.6559","	     6.5382","	     7.3560","	     5.9545","	     6.8818","	     7.8652"
120.95,24.35,4.65,"	     5.7162","	     6.0364","	     6.6227","	     6.5659","	     6.0300","	     6.7667","	     6.7783","	     5.8294","	     6.1912","	     7.1525","	     6.0227","	     6.9606","	     7.9606"
121.55,24.4,5,"	     5.6838","	     6.0364","	     6.5568","	     6.4682","	     5.8900","	     6.6450","	     6.2850","	     5.6500","	     6.6059","	     7.2249","	     5.9955","	     6.8136","	     7.8667"
121.45,24.6,4.95,"	     5.7397","	     6.0341","	     6.6227","	     6.4545","	     5.9883","	     6.6533","	     6.2483","	     5.5971","	     6.6382","	     7.2413","	     6.0258","	     6.9227","	     7.8621"
121,23.5,4.8,"	     5.6250","	     6.0341","	     6.5318","	     6.4114","	     6.0833","	     6.6867","	     6.7467","	     5.7529","	     6.2765","	     7.0017","	     6.0697","	     6.8288","	     8.0015"
120.5,22.8,4.9,"	     5.5176","	     6.0341","	     6.5864","	     6.2432","	     6.1533","	     6.5000","	     6.6100","	     5.8147","	     6.4088","	     7.1274","	     6.0636","	     6.9242","	     8.0773"
120.45,23.2,4.8,"	     5.4471","	     6.0341","	     6.4955","	     6.2091","	     5.9317","	     6.4000","	     6.4150","	     5.6853","	     6.3176","	     6.8684","	     5.8167","	     6.8076","	     7.9667"
121.45,24.6,4.95,"	     5.7397","	     6.0341","	     6.6227","	     6.4545","	     5.9883","	     6.6533","	     6.2483","	     5.5971","	     6.6382","	     7.2413","	     6.0258","	     6.9227","	     7.8621"
121.05,22.95,4.75,"	     5.6676","	     6.0295","	     6.4705","	     6.2591","	     6.0900","	     6.3800","	     6.3500","	     5.8235","	     6.3176","	     7.0531","	     6.0939","	     6.8106","	     7.8682"
120.5,23.05,5.05,"	     5.3985","	     6.0227","	     6.3727","	     6.1523","	     5.8750","	     6.3400","	     6.4400","	     5.7235","	     6.2676","	     6.9726","	     5.8742","	     6.7545","	     7.9773"
121.45,23.8,5.4,"	     5.7162","	     6.0182","	     6.5295","	     6.4500","	     5.8617","	     6.3633","	     6.3433","	     5.6559","	     6.4529","	     7.1149","	     6.0333","	     6.7530","	     7.8803"
121.25,23.35,4.85,"	     5.6794","	     6.0159","	     6.6182","	     6.3455","	     6.0267","	     6.4383","	     6.3133","	     5.7059","	     6.4265","	     7.0108","	     6.0076","	     6.8288","	     7.8455"
121.5,23.8,5.5,"	     5.7147","	     6.0068","	     6.5568","	     6.4295","	     5.8683","	     6.3567","	     6.2900","	     5.6500","	     6.4412","	     7.0559","	     5.9985","	     6.7076","	     7.8212"
120.9,22.4,5.75,"	     5.6426","	     6.0045","	     6.6773","	     6.2818","	     6.2367","	     6.4600","	     6.5433","	     5.8618","	     6.4353","	     7.2723","	     6.2288","	     6.9621","	     8.0606"
121.35,23.55,4.95,"	     5.7221","	     6.0000","	     6.5364","	     6.3250","	     5.9683","	     6.4400","	     6.3400","	     5.6647","	     6.4382","	     7.0413","	     6.0045","	     6.8364","	     7.8318"
121.3,23.35,4.75,"	     5.7015","	     5.9977","	     6.6023","	     6.2977","	     5.9950","	     6.4200","	     6.2817","	     5.7235","	     6.4412","	     6.9639","	     6.0530","	     6.7561","	     7.7985"
121.25,23.7,3.3,"	     5.6426","	     5.9909","	     6.5409","	     6.2727","	     5.9700","	     6.4217","	     6.4067","	     5.5853","	     6.3824","	     7.0882","	     5.9909","	     6.7667","	     7.9318"
121.25,23.7,3.3,"	     5.6426","	     5.9909","	     6.5409","	     6.2727","	     5.9700","	     6.4217","	     6.4067","	     5.5853","	     6.3824","	     7.0882","	     5.9909","	     6.7667","	     7.9318"
121.6,24.15,4.55,"	     5.6397","	     5.9864","	     6.4364","	     6.2386","	     5.8383","	     6.5500","	     6.2967","	     5.6294","	     6.4294","	     7.1800","	     5.9561","	     6.8015","	     7.6742"
120.8,22.1,6.35,"	     5.6956","	     5.9818","	     6.7750","	     6.4614","	     6.3600","	     6.7150","	     6.6500","	     6.0588","	     6.5853","	     7.4136","	     6.2545","	     7.1348","	     8.2288"
121.65,24.2,4.85,"	     5.6265","	     5.9727","	     6.4659","	     6.2727","	     5.8433","	     6.4850","	     6.2417","	     5.5912","	     6.4618","	     7.1796","	     5.9227","	     6.7530","	     7.6636"
121.7,24.75,5.45,"	     5.6779","	     5.9727","	     6.2977","	     6.4205","	     5.8450","	     6.5067","	     6.2800","	     5.5853","	     6.4853","	     7.1560","	     5.9985","	     6.7879","	     7.6561"
120.45,22.85,5.35,"	     5.4265","	     5.9705","	     6.4250","	     6.1614","	     5.9483","	     6.3833","	     6.4550","	     5.6853","	     6.3382","	     7.0063","	     5.9303","	     6.7697","	     7.9788"
121.45,24.15,4.55,"	     5.6103","	     5.9705","	     6.4000","	     6.3614","	     5.8433","	     6.5367","	     6.4083","	     5.5824","	     6.4529","	     7.1265","	     5.9667","	     6.7955","	     7.7864"
121.15,24.1,5.45,"	     5.6515","	     5.9659","	     6.5023","	     6.4841","	     5.9250","	     6.6867","	     6.7383","	     5.7206","	     6.1382","	     6.9588","	     5.8803","	     6.7424","	     7.8879"
121.4,23.85,5.6,"	     5.7882","	     5.9636","	     6.4977","	     6.4341","	     5.9300","	     6.4533","	     6.3900","	     5.6118","	     6.4676","	     7.0642","	     6.0197","	     6.8530","	     7.9348"
121.15,24.25,5.05,"	     5.6603","	     5.9614","	     6.5295","	     6.5409","	     5.8967","	     6.7733","	     6.7417","	     5.8382","	     6.0794","	     6.9475","	     5.9864","	     6.7697","	     7.8394"
121.5,24.45,4.95,"	     5.6103","	     5.9591","	     6.4818","	     6.3318","	     5.8533","	     6.5100","	     6.2000","	     5.5529","	     6.5176","	     7.1457","	     5.8515","	     6.7333","	     7.7273"
121.8,25.1,6.95,"	     5.5265","	     5.9545","	     6.3386","	     6.4409","	     5.8633","	     6.6283","	     6.3733","	     5.5382","	     6.1118","	     6.9769","	     5.9167","	     6.6742","	     7.5970"
120.9,22.45,5.6,"	     5.5118","	     5.9545","	     6.5591","	     6.2659","	     6.1767","	     6.3883","	     6.4367","	     5.8353","	     6.3206","	     7.2306","	     6.2061","	     6.8924","	     7.9576"
121.1,24.15,5.05,"	     5.5588","	     5.9523","	     6.4705","	     6.4409","	     5.8300","	     6.5533","	     6.6067","	     5.7294","	     6.0441","	     6.9204","	     5.8652","	     6.7030","	     7.7227"
121.6,24.9,5.75,"	     5.5882","	     5.9455","	     6.4409","	     6.4000","	     5.9533","	     6.6733","	     6.2883","	     5.5706","	     6.4500","	     7.2854","	     5.9212","	     6.8273","	     7.7970"
121.25,23.75,2.85,"	     5.5588","	     5.9432","	     6.4114","	     6.2273","	     5.9167","	     6.4067","	     6.3933","	     5.5324","	     6.3000","	     7.0173","	     5.9197","	     6.7182","	     7.7985"
121.25,23.75,2.85,"	     5.5588","	     5.9432","	     6.4114","	     6.2273","	     5.9167","	     6.4067","	     6.3933","	     5.5324","	     6.3000","	     7.0173","	     5.9197","	     6.7182","	     7.7985"
121.5,23.55,5.5,"	     5.6809","	     5.9409","	     6.5205","	     6.2864","	     5.8267","	     6.3033","	     6.2817","	     5.6618","	     6.4500","	     6.9370","	     5.9394","	     6.6970","	     7.6924"
121.3,23.4,4.95,"	     5.6853","	     5.9386","	     6.5500","	     6.2432","	     5.9517","	     6.3667","	     6.2417","	     5.6618","	     6.3794","	     6.9497","	     5.9545","	     6.7515","	     7.7636"
121.15,24.15,5.5,"	     5.5956","	     5.9318","	     6.4773","	     6.4273","	     5.8617","	     6.6450","	     6.6767","	     5.7147","	     6.0412","	     6.9441","	     5.8500","	     6.7061","	     7.7773"
120.8,22.85,4.95,"	     5.4794","	     5.9295","	     6.5091","	     6.2045","	     6.0650","	     6.3983","	     6.4950","	     5.7765","	     6.3235","	     7.0655","	     6.0061","	     6.6682","	     8.0152"
121.55,24.1,4.45,"	     5.5941","	     5.9273","	     6.3909","	     6.2523","	     5.8167","	     6.4900","	     6.3067","	     5.5294","	     6.3941","	     7.0735","	     5.9561","	     6.7576","	     7.7152"
120.5,23,5.35,"	     5.3338","	     5.9250","	     6.2841","	     6.0682","	     5.8050","	     6.2767","	     6.2883","	     5.6647","	     6.2500","	     6.8893","	     5.7833","	     6.6742","	     7.8727"
121,22.75,4.55,"	     5.4441","	     5.9227","	     6.3432","	     6.0909","	     5.9533","	     6.2550","	     6.2667","	     5.6353","	     6.1824","	     6.9921","	     5.9970","	     6.6667","	     7.6879"
121.5,24.05,4.5,"	     5.6412","	     5.9205","	     6.3636","	     6.3159","	     5.7967","	     6.5033","	     6.3667","	     5.5118","	     6.3765","	     7.0079","	     5.9121","	     6.7985","	     7.7470"
121.4,23.4,5.15,"	     5.6206","	     5.9114","	     6.4955","	     6.1477","	     5.8383","	     6.2267","	     6.1417","	     5.6853","	     6.3206","	     6.8341","	     5.9076","	     6.6439","	     7.6348"
120.55,22.75,5.5,"	     5.3603","	     5.9023","	     6.4659","	     6.1136","	     5.9667","	     6.3600","	     6.4383","	     5.7294","	     6.2824","	     7.0036","	     5.8970","	     6.7394","	     7.9258"
121.05,24.45,4.65,"	     5.5618","	     5.8977","	     6.5023","	     6.3932","	     5.8550","	     6.7067","	     6.6050","	     5.7294","	     6.1235","	     6.9938","	     5.8636","	     6.8061","	     7.8318"
121,23.45,4.8,"	     5.4382","	     5.8977","	     6.3045","	     6.2523","	     5.9067","	     6.5233","	     6.5983","	     5.5971","	     6.1382","	     6.8868","	     5.8788","	     6.6424","	     7.8015"
121,23.45,4.8,"	     5.4382","	     5.8977","	     6.3045","	     6.2523","	     5.9067","	     6.5233","	     6.5983","	     5.5971","	     6.1382","	     6.8868","	     5.8788","	     6.6424","	     7.8015"
121,23.45,4.8,"	     5.4382","	     5.8977","	     6.3045","	     6.2523","	     5.9067","	     6.5233","	     6.5983","	     5.5971","	     6.1382","	     6.8868","	     5.8788","	     6.6424","	     7.8015"
120.55,23.35,4.3,"	     5.3544","	     5.8909","	     6.3705","	     6.1682","	     5.8000","	     6.3717","	     6.3517","	     5.5500","	     6.1500","	     6.8042","	     5.7227","	     6.7076","	     7.8591"
120.55,23.35,4.3,"	     5.3544","	     5.8909","	     6.3705","	     6.1682","	     5.8000","	     6.3717","	     6.3517","	     5.5500","	     6.1500","	     6.8042","	     5.7227","	     6.7076","	     7.8591"
121.4,23.95,4.5,"	     5.5294","	     5.8909","	     6.2886","	     6.2773","	     5.7533","	     6.3883","	     6.3333","	     5.4382","	     6.3176","	     7.0082","	     5.8530","	     6.6803","	     7.7470"
120.4,22.8,5.5,"	     5.3515","	     5.8864","	     6.3591","	     6.0841","	     5.8967","	     6.3217","	     6.4367","	     5.6265","	     6.2206","	     6.8800","	     5.8273","	     6.6697","	     7.8848"
121.85,25,7.35,"	     5.4824","	     5.8841","	     6.2386","	     6.4341","	     5.7367","	     6.4433","	     6.2367","	     5.5176","	     6.2235","	     7.0090","	     5.8303","	     6.6242","	     7.5712"
121.1,23.1,3.95,"	     5.4824","	     5.8841","	     6.3091","	     6.1636","	     5.8517","	     6.3083","	     6.1817","	     5.5647","	     6.2559","	     6.8166","	     5.9773","	     6.6652","	     7.6485"
121.65,25.15,6.5,"	     5.5838","	     5.8818","	     6.3341","	     6.4182","	     5.8600","	     6.6133","	     6.3083","	     5.5588","	     6.2441","	     7.0977","	     5.9424","	     6.7970","	     7.7348"
120.55,22.55,5.3,"	     5.3735","	     5.8818","	     6.4841","	     6.1068","	     6.0033","	     6.3817","	     6.3600","	     5.6676","	     6.2765","	     6.9608","	     5.9348","	     6.7409","	     7.9258"
121.45,23.55,5.25,"	     5.6353","	     5.8818","	     6.4591","	     6.2364","	     5.8033","	     6.2550","	     6.2217","	     5.6206","	     6.3529","	     6.9167","	     5.8955","	     6.6530","	     7.6697"
121.2,23.35,4.65,"	     5.5676","	     5.8795","	     6.4432","	     6.1727","	     5.8700","	     6.3000","	     6.2350","	     5.5794","	     6.2794","	     6.8252","	     5.9167","	     6.6682","	     7.7045"
121.15,24.05,5.35,"	     5.5132","	     5.8773","	     6.3636","	     6.3295","	     5.8300","	     6.5683","	     6.6483","	     5.6588","	     6.0412","	     6.8817","	     5.7803","	     6.6242","	     7.7485"
121.4,24.15,4.85,"	     5.5088","	     5.8682","	     6.3318","	     6.2886","	     5.7883","	     6.4750","	     6.4850","	     5.4235","	     6.2647","	     6.9647","	     5.8939","	     6.6303","	     7.6682"
121.5,24.85,5.2,"	     5.4912","	     5.8591","	     6.3114","	     6.1977","	     5.8083","	     6.5200","	     6.1350","	     5.4382","	     6.2882","	     7.0820","	     5.8106","	     6.6939","	     7.6364"
121,24.4,4.35,"	     5.5368","	     5.8500","	     6.4023","	     6.3614","	     5.8533","	     6.5917","	     6.5700","	     5.6618","	     6.0147","	     6.9669","	     5.8258","	     6.7515","	     7.7803"
121,23.3,4.65,"	     5.4118","	     5.8500","	     6.2932","	     6.1818","	     5.9050","	     6.3767","	     6.4800","	     5.6265","	     6.1441","	     6.8557","	     5.8545","	     6.6364","	     7.7636"
