lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan_daily,Feb_daily,Mar_daily,Apr_daily,May_daily,Jun_daily,Jul_daily,Aug_daily,Sep_daily,Oct_daily,Nov_daily,Dec_daily
120.75,22.35,6.908,7.578,11.904,41.197,157.691,386.12,390.542,416.138,284.386,35.221,10.969,6.047,0.22,0.27,0.38,1.37,5.09,12.87,12.60,13.42,9.48,1.14,0.37,0.20
120.75,22.35,6.908,7.578,11.904,41.197,157.691,386.12,390.542,416.138,284.386,35.221,10.969,6.047,0.22,0.27,0.38,1.37,5.09,12.87,12.60,13.42,9.48,1.14,0.37,0.20
120.65,22.7,6.912,8.928,14.203,51.166,233.346,465.064,473.206,507.909,274.332,71.114,9.984,3.762,0.22,0.32,0.46,1.71,7.53,15.50,15.26,16.38,9.14,2.29,0.33,0.12
120.3,23,6.959,8.968,8.26,36.73,126.164,326.434,269.87,342.41,110.548,6.904,3.086,3.106,0.22,0.32,0.27,1.22,4.07,10.88,8.71,11.05,3.68,0.22,0.10,0.10
120.65,22.55,6.979,5.131,13.875,38.14,186.248,479.646,480.844,525.44,280.538,47.439,6.861,3.358,0.23,0.18,0.45,1.27,6.01,15.99,15.51,16.95,9.35,1.53,0.23,0.11
120.6,22.4,7.05,4.963,9.766,28.757,122.806,366.969,331.611,388.23,189.072,22.878,4.926,3.506,0.23,0.18,0.32,0.96,3.96,12.23,10.70,12.52,6.30,0.74,0.16,0.11
120.65,22.45,7.203,6.716,13.702,37.481,171.517,413.978,439.77,533.764,242.34,35.616,6.739,4.634,0.23,0.24,0.44,1.25,5.53,13.80,14.19,17.22,8.08,1.15,0.22,0.15
120.15,23.05,7.286,8.744,10.702,38.44,113.396,322.427,262.543,242.19,78.898,2.649,2.444,3.474,0.24,0.31,0.35,1.28,3.66,10.75,8.47,7.81,2.63,0.09,0.08,0.11
120.8,22.85,7.308,8.782,17.778,42.868,207.492,346.779,271.541,324.586,172.121,25.202,5.716,4.736,0.24,0.31,0.57,1.43,6.69,11.56,8.76,10.47,5.74,0.81,0.19,0.15
120.65,22.5,7.342,4.865,13.776,30.513,166.5,428.687,440.892,500.437,243.788,31.829,6.116,3.8,0.24,0.17,0.44,1.02,5.37,14.29,14.22,16.14,8.13,1.03,0.20,0.12
120.75,22.15,7.35,5.903,5.158,15.004,101.462,329.601,310.56,364.582,193.396,33.342,8.674,4.939,0.24,0.21,0.17,0.50,3.27,10.99,10.02,11.76,6.45,1.08,0.29,0.16
120.65,22.8,7.357,7.813,17.652,51.396,253.05,435.383,432.042,444.995,214.241,45.262,5.534,2.856,0.24,0.28,0.57,1.71,8.16,14.51,13.94,14.35,7.14,1.46,0.18,0.09
120.3,23.1,7.407,10.561,14.124,45.911,124.214,305.716,266.525,278.898,99.92,3.82,4.49,5.21,0.24,0.38,0.46,1.53,4.01,10.19,8.60,9.00,3.33,0.12,0.15,0.17
120.55,22.45,7.49,5.006,9.904,30.478,116.634,347.794,314.07,352.178,161.812,21.042,4.072,3.343,0.24,0.18,0.32,1.02,3.76,11.59,10.13,11.36,5.39,0.68,0.14,0.11
120.7,22.5,7.518,8.448,14.105,41.685,200.58,457.178,478.853,558.724,284.016,48.548,8.365,5.256,0.24,0.30,0.46,1.39,6.47,15.24,15.45,18.02,9.47,1.57,0.28,0.17
120.2,23,7.526,7.756,9.758,34.276,121.415,292.292,268.182,240.8,80.002,3.928,3.582,2.79,0.24,0.28,0.31,1.14,3.92,9.74,8.65,7.77,2.67,0.13,0.12,0.09
120.3,23.05,7.57,11.918,10.622,37.713,126.47,311.64,279.101,301.6,117.001,6.002,3.686,4.822,0.24,0.43,0.34,1.26,4.08,10.39,9.00,9.73,3.90,0.19,0.12,0.16
120.5,22.95,7.608,10.369,9.744,32.451,173.49,358.218,340.671,442.766,149.387,20.855,3.322,3.02,0.25,0.37,0.31,1.08,5.60,11.94,10.99,14.28,4.98,0.67,0.11,0.10
120,23.45,7.614,10.878,14.448,41.662,98.037,175.498,118.98,126.268,32.252,0.124,3.05,2.634,0.25,0.39,0.47,1.39,3.16,5.85,3.84,4.07,1.08,0.00,0.10,0.08
120.25,23.1,7.679,10.29,13.69,49.855,124.893,303.792,255.129,230.147,81.287,2.418,2.244,4.783,0.25,0.37,0.44,1.66,4.03,10.13,8.23,7.42,2.71,0.08,0.07,0.15
120.65,22.6,7.78,5.895,16.022,42.492,227.258,482.046,529.718,572.242,315.175,63.825,7.19,4.653,0.25,0.21,0.52,1.42,7.33,16.07,17.09,18.46,10.51,2.06,0.24,0.15
120.7,22.55,7.792,9.21,16.434,49.826,235.992,474.8,504.426,591.098,311.264,57.446,10.151,6.174,0.25,0.33,0.53,1.66,7.61,15.83,16.27,19.07,10.38,1.85,0.34,0.20
120.35,23.15,7.798,10.488,14.137,40.963,138.152,350.862,288.673,298.734,120.206,8.356,4.866,6.832,0.25,0.37,0.46,1.37,4.46,11.70,9.31,9.64,4.01,0.27,0.16,0.22
120.4,23.1,7.896,10.45,13.25,38.776,138.366,329.697,301.395,308.547,121.056,6.502,3.231,3.895,0.25,0.37,0.43,1.29,4.46,10.99,9.72,9.95,4.04,0.21,0.11,0.13
120.6,23.05,7.954,10.504,16.52,48.676,253.371,445.676,448.176,424.865,198.914,20.796,6.941,3.214,0.26,0.38,0.53,1.62,8.17,14.86,14.46,13.71,6.63,0.67,0.23,0.10
120.35,23.1,8.002,10.57,14.09,44.846,129.471,328.433,288.859,284.299,117.369,9.438,3.208,5.304,0.26,0.38,0.45,1.49,4.18,10.95,9.32,9.17,3.91,0.30,0.11,0.17
120.35,23.95,8.02,15.314,26.325,49.662,115.486,177.692,104.751,112.798,45.34,0.578,2.468,5.884,0.26,0.55,0.85,1.66,3.73,5.92,3.38,3.64,1.51,0.02,0.08,0.19
120.3,22.85,8.03,7.77,7.683,42.446,138.284,331.01,257.35,295.021,98.012,6.834,4.255,4.312,0.26,0.28,0.25,1.41,4.46,11.03,8.30,9.52,3.27,0.22,0.14,0.14
120.45,23.1,8.047,10.968,13.538,39.126,158.231,339.534,333.596,390.49,147.778,8.723,3.505,3.625,0.26,0.39,0.44,1.30,5.10,11.32,10.76,12.60,4.93,0.28,0.12,0.12
120.2,23.05,8.049,8.516,9.103,40.538,116.739,293.75,267.08,225.228,74.344,2.88,2.556,3.46,0.26,0.30,0.29,1.35,3.77,9.79,8.62,7.27,2.48,0.09,0.09,0.11
120.35,24,8.121,14.536,25.379,45.762,95.803,158.332,87.504,91.884,25.946,0.206,1.172,3.879,0.26,0.52,0.82,1.53,3.09,5.28,2.82,2.96,0.86,0.01,0.04,0.13
120.55,23.05,8.136,10.92,12.715,48.452,206.604,409.549,384.677,434.457,178.744,15.176,5.86,2.974,0.26,0.39,0.41,1.62,6.66,13.65,12.41,14.01,5.96,0.49,0.20,0.10
120.45,23.05,8.18,11.251,13.798,36.284,144.17,347.948,318.965,420.525,163.494,13.462,5.116,3.101,0.26,0.40,0.45,1.21,4.65,11.60,10.29,13.57,5.45,0.43,0.17,0.10
120.4,23.25,8.18,11.908,19.009,43.372,117.779,284.403,262.085,283.638,131.413,9.145,3.812,6.224,0.26,0.43,0.61,1.45,3.80,9.48,8.45,9.15,4.38,0.30,0.13,0.20
120.15,23.6,8.2,13.826,19.696,39.876,88.064,224.04,140.614,160.866,40.644,0.534,2.732,2.951,0.26,0.49,0.64,1.33,2.84,7.47,4.54,5.19,1.35,0.02,0.09,0.10
120.5,23,8.23,11.577,9.971,38.316,174.609,366.556,326.26,446.358,167.688,15.692,5.342,3.424,0.27,0.41,0.32,1.28,5.63,12.22,10.52,14.40,5.59,0.51,0.18,0.11
120.3,23.15,8.304,10.98,14.176,42.946,117.452,301.116,256.005,244.106,101.226,3.732,3.511,5.522,0.27,0.39,0.46,1.43,3.79,10.04,8.26,7.87,3.37,0.12,0.12,0.18
120.8,22.8,8.32,10.346,18.022,49.095,213.31,371.918,278.144,348.054,185.254,33.606,7.394,6.04,0.27,0.37,0.58,1.64,6.88,12.40,8.97,11.23,6.18,1.08,0.25,0.19
120.75,22.55,8.446,10.036,15.663,47.135,186.221,411.895,434.931,411.246,292.562,40.774,8.976,5.515,0.27,0.36,0.51,1.57,6.01,13.73,14.03,13.27,9.75,1.32,0.30,0.18
120.75,22.55,8.446,10.036,15.663,47.135,186.221,411.895,434.931,411.246,292.562,40.774,8.976,5.515,0.27,0.36,0.51,1.57,6.01,13.73,14.03,13.27,9.75,1.32,0.30,0.18
120.25,23.85,8.448,14.715,25.081,46.598,125.854,183.856,116.5,119.714,39.502,0.317,1.316,5.95,0.27,0.53,0.81,1.55,4.06,6.13,3.76,3.86,1.32,0.01,0.04,0.19
120.4,23.15,8.479,11.034,13.936,43.017,138.036,349.858,291.033,358.808,134.458,14.584,4.121,6.41,0.27,0.39,0.45,1.43,4.45,11.66,9.39,11.57,4.48,0.47,0.14,0.21
120.75,22.1,8.496,7.256,4.712,14.652,95.306,299.529,315.14,353.024,202.802,33.794,8.533,5.632,0.27,0.26,0.15,0.49,3.07,9.98,10.17,11.39,6.76,1.09,0.28,0.18
120.7,22.9,8.5,11.988,17.304,56.732,275.838,460,465.342,473.024,212.239,44.945,5.182,3.875,0.27,0.43,0.56,1.89,8.90,15.33,15.01,15.26,7.07,1.45,0.17,0.13
120.2,23.1,8.502,10.628,14.082,50.466,129.374,291.561,241.722,219.272,74.477,3.02,2.601,4.264,0.27,0.38,0.45,1.68,4.17,9.72,7.80,7.07,2.48,0.10,0.09,0.14
120.85,23,8.508,11.33,20.434,40.74,193.404,319.587,226.067,293.692,113.456,19.644,5.188,5.06,0.27,0.40,0.66,1.36,6.24,10.65,7.29,9.47,3.78,0.63,0.17,0.16
120.85,23,8.508,11.33,20.434,40.74,193.404,319.587,226.067,293.692,113.456,19.644,5.188,5.06,0.27,0.40,0.66,1.36,6.24,10.65,7.29,9.47,3.78,0.63,0.17,0.16
120.85,22.8,8.51,8.558,16.78,39.536,171.74,302.87,252.784,307.253,161.583,30.796,8.47,6.862,0.27,0.31,0.54,1.32,5.54,10.10,8.15,9.91,5.39,0.99,0.28,0.22
120.85,22.8,8.51,8.558,16.78,39.536,171.74,302.87,252.784,307.253,161.583,30.796,8.47,6.862,0.27,0.31,0.54,1.32,5.54,10.10,8.15,9.91,5.39,0.99,0.28,0.22
120.45,23,8.57,9.63,9.548,35.266,130.598,333.16,308.292,372.814,142.498,12.018,4.156,2.62,0.28,0.34,0.31,1.18,4.21,11.11,9.94,12.03,4.75,0.39,0.14,0.08
120.1,23.15,8.658,9.636,15.222,45.604,110.804,262.6,225.21,224.5,66.631,1.78,4.507,3.736,0.28,0.34,0.49,1.52,3.57,8.75,7.26,7.24,2.22,0.06,0.15,0.12
120.3,23.9,8.67,14.817,23.901,47.314,120.696,180.832,115.029,118.288,42.974,0.451,1.464,5.551,0.28,0.53,0.77,1.58,3.89,6.03,3.71,3.82,1.43,0.01,0.05,0.18
120.7,22.75,8.741,9.015,21.02,60.323,291.537,521.346,508.006,544.534,289.225,63.982,11.32,3.522,0.28,0.32,0.68,2.01,9.40,17.38,16.39,17.57,9.64,2.06,0.38,0.11
120.75,22.5,8.744,9.778,12.522,44.314,188.574,424.434,397.506,459.456,292.13,34.398,10.176,5.76,0.28,0.35,0.40,1.48,6.08,14.15,12.82,14.82,9.74,1.11,0.34,0.19
120.75,22.5,8.744,9.778,12.522,44.314,188.574,424.434,397.506,459.456,292.13,34.398,10.176,5.76,0.28,0.35,0.40,1.48,6.08,14.15,12.82,14.82,9.74,1.11,0.34,0.19
120.4,23.05,8.806,10.912,12.631,41.272,134.471,359.285,310.321,335.939,134.78,13.543,3.552,2.944,0.28,0.39,0.41,1.38,4.34,11.98,10.01,10.84,4.49,0.44,0.12,0.09
120.45,23.15,8.826,10.798,16.056,44.476,159.354,374.678,326.727,393.948,169.054,17.546,4.472,5.312,0.28,0.39,0.52,1.48,5.14,12.49,10.54,12.71,5.64,0.57,0.15,0.17
120.25,23.05,8.841,9.302,10.408,40.422,124.734,282.79,273.727,256.127,96.381,4.358,3.969,3.906,0.29,0.33,0.34,1.35,4.02,9.43,8.83,8.26,3.21,0.14,0.13,0.13
120.4,24,8.891,17.283,31.406,49.37,114.76,183.221,96.762,99.924,35.95,0.167,2.22,4.242,0.29,0.62,1.01,1.65,3.70,6.11,3.12,3.22,1.20,0.01,0.07,0.14
120.5,23.05,8.966,12.488,11.453,41.498,173.622,368.02,353.178,438.17,164.816,13.062,6.316,3.899,0.29,0.45,0.37,1.38,5.60,12.27,11.39,14.13,5.49,0.42,0.21,0.13
120.5,23.1,8.99,12.624,14.215,40.69,178.52,382.762,355.14,441.726,178.678,13.86,4.704,4.582,0.29,0.45,0.46,1.36,5.76,12.76,11.46,14.25,5.96,0.45,0.16,0.15
120.15,23.15,8.991,9.611,14.73,43.343,111.402,303.284,229.291,228.59,70.078,3.146,4.389,4.504,0.29,0.34,0.48,1.44,3.59,10.11,7.40,7.37,2.34,0.10,0.15,0.15
120.15,23.3,9.002,10.842,20.383,43.598,101.014,268.734,206.75,221.048,44.904,2.358,4.11,3.343,0.29,0.39,0.66,1.45,3.26,8.96,6.67,7.13,1.50,0.08,0.14,0.11
120.15,23.3,9.002,10.842,20.383,43.598,101.014,268.734,206.75,221.048,44.904,2.358,4.11,3.343,0.29,0.39,0.66,1.45,3.26,8.96,6.67,7.13,1.50,0.08,0.14,0.11
120.25,23.15,9.008,10.966,14.534,45.455,123.285,292.614,235.82,224.362,91.354,3.011,3.446,5.561,0.29,0.39,0.47,1.52,3.98,9.75,7.61,7.24,3.05,0.10,0.11,0.18
120.9,22.85,9.015,9.502,15.477,27.486,120.936,240.137,204.396,241.88,162.718,25.118,10.697,7.468,0.29,0.34,0.50,0.92,3.90,8.00,6.59,7.80,5.42,0.81,0.36,0.24
120.75,22.8,9.021,12.114,21.65,59.03,290.812,484.594,398.313,420.472,251.409,59.417,8.044,5.301,0.29,0.43,0.70,1.97,9.38,16.15,12.85,13.56,8.38,1.92,0.27,0.17
120.75,22.85,9.026,8.969,21.642,56.061,297.17,448.678,393.246,382.556,216.725,43.066,7.182,4.321,0.29,0.32,0.70,1.87,9.59,14.96,12.69,12.34,7.22,1.39,0.24,0.14
120.65,22.75,9.03,10.318,17.362,52.246,236.068,451.894,466,481.492,256.584,61.691,9.315,3.058,0.29,0.37,0.56,1.74,7.62,15.06,15.03,15.53,8.55,1.99,0.31,0.10
120.25,23.8,9.189,14.474,29.392,50.3,124.994,190.848,123.304,125.026,38.722,0.285,2.053,6.294,0.30,0.52,0.95,1.68,4.03,6.36,3.98,4.03,1.29,0.01,0.07,0.20
120.1,23.3,9.285,11.197,18.98,40.572,100.864,271.562,204.204,221.181,55.75,3.074,5.537,2.882,0.30,0.40,0.61,1.35,3.25,9.05,6.59,7.13,1.86,0.10,0.18,0.09
120.7,22.4,9.326,9.574,15.447,56.648,178.386,477.24,486.836,645.35,373.862,56.917,11.373,6.712,0.30,0.34,0.50,1.89,5.75,15.91,15.70,20.82,12.46,1.84,0.38,0.22
120.8,22.55,9.332,10.154,13.545,42.814,172.159,338.069,344.576,359.71,246.588,46.784,10.934,6.088,0.30,0.36,0.44,1.43,5.55,11.27,11.12,11.60,8.22,1.51,0.36,0.20
120.3,23.35,9.363,10.683,19.501,47.021,99.328,266.067,217.656,235.053,73.284,3.612,4.063,4.656,0.30,0.38,0.63,1.57,3.20,8.87,7.02,7.58,2.44,0.12,0.14,0.15
120.3,23.35,9.363,10.683,19.501,47.021,99.328,266.067,217.656,235.053,73.284,3.612,4.063,4.656,0.30,0.38,0.63,1.57,3.20,8.87,7.02,7.58,2.44,0.12,0.14,0.15
120.9,22.9,9.368,9.989,16.932,28.36,125.808,272.816,204.536,247.082,143.634,25.414,8.946,6.769,0.30,0.36,0.55,0.95,4.06,9.09,6.60,7.97,4.79,0.82,0.30,0.22
120.8,22.95,9.452,12.471,18.124,43.498,223.008,354.364,306.114,331.54,140.024,24.974,4.542,4.35,0.30,0.45,0.58,1.45,7.19,11.81,9.87,10.69,4.67,0.81,0.15,0.14
120.8,22.95,9.452,12.471,18.124,43.498,223.008,354.364,306.114,331.54,140.024,24.974,4.542,4.35,0.30,0.45,0.58,1.45,7.19,11.81,9.87,10.69,4.67,0.81,0.15,0.14
120.65,23.05,9.463,13.008,21.664,59.176,263.58,458.265,451.27,415.544,193.838,27.062,5.935,4.38,0.31,0.46,0.70,1.97,8.50,15.28,14.56,13.40,6.46,0.87,0.20,0.14
120.3,23.3,9.49,11.388,14.812,40.276,95.94,276.61,225.803,244.865,85.654,5.636,4.494,5.28,0.31,0.41,0.48,1.34,3.09,9.22,7.28,7.90,2.86,0.18,0.15,0.17
120.7,22.8,9.502,10.307,27.184,59.851,337.782,512.212,441.583,479.479,262.79,59.799,9.11,4.641,0.31,0.37,0.88,2.00,10.90,17.07,14.24,15.47,8.76,1.93,0.30,0.15
120.2,23.65,9.517,14.01,21.216,38.517,101.128,208.227,132.31,149.701,37.213,0.212,3.367,4.056,0.31,0.50,0.68,1.28,3.26,6.94,4.27,4.83,1.24,0.01,0.11,0.13
120.45,24.05,9.53,17.378,34.218,57.156,126.46,199.766,121.295,124.372,35.336,1.428,2.553,5.029,0.31,0.62,1.10,1.91,4.08,6.66,3.91,4.01,1.18,0.05,0.09,0.16
120.35,23.2,9.548,12.94,19.1,41.831,130.604,336.939,261.701,279.204,132.157,8.836,5.031,6.942,0.31,0.46,0.62,1.39,4.21,11.23,8.44,9.01,4.41,0.29,0.17,0.22
120.9,22.95,9.552,10.874,17.305,30.871,121.95,262.658,208.676,270.414,150.892,26.844,9.968,7.562,0.31,0.39,0.56,1.03,3.93,8.76,6.73,8.72,5.03,0.87,0.33,0.24
120.7,22.85,9.573,10.514,22.484,58.669,339.052,519.027,453.518,477.617,261.192,50.381,5.763,3.385,0.31,0.38,0.73,1.96,10.94,17.30,14.63,15.41,8.71,1.63,0.19,0.11
120.2,23.15,9.576,11.392,15.683,46.048,126.613,293.664,237.129,229.242,78.553,3.788,3.87,5.546,0.31,0.41,0.51,1.53,4.08,9.79,7.65,7.39,2.62,0.12,0.13,0.18
120.25,23.2,9.626,11.756,18.303,43.214,111.922,304.706,226.95,244.866,89.771,5.142,3.697,4.966,0.31,0.42,0.59,1.44,3.61,10.16,7.32,7.90,2.99,0.17,0.12,0.16
120.3,23.2,9.636,13.367,18.908,40.662,122.571,329.04,250.235,265.937,104.327,5.794,4.593,5.82,0.31,0.48,0.61,1.36,3.95,10.97,8.07,8.58,3.48,0.19,0.15,0.19
120.75,22.05,9.776,7.582,5.547,13.152,88.482,284.27,257.682,338.59,193.698,27.181,8.34,5.068,0.32,0.27,0.18,0.44,2.85,9.48,8.31,10.92,6.46,0.88,0.28,0.16
120.15,23.25,9.849,10.524,17.346,42.211,102.459,304.696,209.454,220.005,59.704,2.436,4.258,4.23,0.32,0.38,0.56,1.41,3.31,10.16,6.76,7.10,1.99,0.08,0.14,0.14
120.5,23.15,9.859,10.808,19.54,45.764,182.09,402.893,374.524,440.838,192.993,23.748,6.068,6.056,0.32,0.39,0.63,1.53,5.87,13.43,12.08,14.22,6.43,0.77,0.20,0.20
120.25,23.3,9.871,11.675,16.186,50.438,95.601,272.612,211.188,217.222,62.028,2.258,3.89,4.246,0.32,0.42,0.52,1.68,3.08,9.09,6.81,7.01,2.07,0.07,0.13,0.14
120.25,23.3,9.871,11.675,16.186,50.438,95.601,272.612,211.188,217.222,62.028,2.258,3.89,4.246,0.32,0.42,0.52,1.68,3.08,9.09,6.81,7.01,2.07,0.07,0.13,0.14
120.7,22.95,9.918,11.967,19.681,59.206,286.016,485.106,490.93,465.63,204.734,45.868,4.672,3.76,0.32,0.43,0.63,1.97,9.23,16.17,15.84,15.02,6.82,1.48,0.16,0.12
120.3,23.85,9.937,16.548,28.553,48.375,130.23,184.988,124.681,134.155,45.929,0.511,1.616,6.116,0.32,0.59,0.92,1.61,4.20,6.17,4.02,4.33,1.53,0.02,0.05,0.20
120.25,23.35,9.954,12.508,19.996,46.854,100.958,276.058,208.074,226.708,60.191,1.572,3.683,3.792,0.32,0.45,0.65,1.56,3.26,9.20,6.71,7.31,2.01,0.05,0.12,0.12
120.25,23.35,9.954,12.508,19.996,46.854,100.958,276.058,208.074,226.708,60.191,1.572,3.683,3.792,0.32,0.45,0.65,1.56,3.26,9.20,6.71,7.31,2.01,0.05,0.12,0.12
120.15,23.2,9.976,10.19,18.425,42.085,108.236,300.172,214.234,211.404,63.666,2.376,4.773,3.971,0.32,0.36,0.59,1.40,3.49,10.01,6.91,6.82,2.12,0.08,0.16,0.13
120.1,23.25,10.026,10.04,17.268,40.406,106.188,300.284,216.926,226.729,60.016,2.732,6.192,3.992,0.32,0.36,0.56,1.35,3.43,10.01,7.00,7.31,2.00,0.09,0.21,0.13
120.15,23.35,10.037,11.477,20.758,47.17,103.414,250.66,187.063,223.993,43.481,1.8,3.871,3.568,0.32,0.41,0.67,1.57,3.34,8.36,6.03,7.23,1.45,0.06,0.13,0.12
120.15,23.35,10.037,11.477,20.758,47.17,103.414,250.66,187.063,223.993,43.481,1.8,3.871,3.568,0.32,0.41,0.67,1.57,3.34,8.36,6.03,7.23,1.45,0.06,0.13,0.12
120.15,23.55,10.088,13.894,20.21,45.358,94.248,236.648,156.016,186.884,46.701,1.028,4.956,3.908,0.33,0.50,0.65,1.51,3.04,7.89,5.03,6.03,1.56,0.03,0.17,0.13
120.8,22.6,10.102,12.514,18.196,51.903,198.332,361.136,353.212,364.194,228.655,55.974,13.954,7.522,0.33,0.45,0.59,1.73,6.40,12.04,11.39,11.75,7.62,1.81,0.47,0.24
120.2,23.75,10.13,13.958,23.7,46.219,127.724,192.811,123.86,130.23,36.544,0.428,2.318,4.36,0.33,0.50,0.76,1.54,4.12,6.43,4.00,4.20,1.22,0.01,0.08,0.14
120.2,23.3,10.134,12.098,18.156,49.823,98.676,257.348,185.361,209.112,45.998,1.302,3.077,3.143,0.33,0.43,0.59,1.66,3.18,8.58,5.98,6.75,1.53,0.04,0.10,0.10
120.2,23.3,10.134,12.098,18.156,49.823,98.676,257.348,185.361,209.112,45.998,1.302,3.077,3.143,0.33,0.43,0.59,1.66,3.18,8.58,5.98,6.75,1.53,0.04,0.10,0.10
120.8,22.35,10.166,10.04,14.16,40.876,140.95,374.758,365.636,375.784,250.757,52.012,14.901,10.304,0.33,0.36,0.46,1.36,4.55,12.49,11.79,12.12,8.36,1.68,0.50,0.33
120.8,22.35,10.166,10.04,14.16,40.876,140.95,374.758,365.636,375.784,250.757,52.012,14.901,10.304,0.33,0.36,0.46,1.36,4.55,12.49,11.79,12.12,8.36,1.68,0.50,0.33
120.35,23.3,10.188,13.009,20.575,52.402,120.412,302.69,264.564,282.242,107.674,9.314,5.8,5.846,0.33,0.46,0.66,1.75,3.88,10.09,8.53,9.10,3.59,0.30,0.19,0.19
120.15,23.65,10.214,13.344,21.132,40.73,90.33,212.362,135.028,156.448,39.712,0.592,2.228,4.545,0.33,0.48,0.68,1.36,2.91,7.08,4.36,5.05,1.32,0.02,0.07,0.15
120.2,23.2,10.218,10.925,19.722,44.793,106.682,303.817,221.005,218.202,71.936,3.755,4.139,4.79,0.33,0.39,0.64,1.49,3.44,10.13,7.13,7.04,2.40,0.12,0.14,0.15
120.35,23.6,10.224,14.232,26.898,44.252,134.493,235.953,175.815,172.526,60.266,1.132,5.611,5.476,0.33,0.51,0.87,1.48,4.34,7.87,5.67,5.57,2.01,0.04,0.19,0.18
120.8,22.75,10.32,12.452,18.392,56.522,232.98,418.424,327.951,380.205,234.42,47.022,11.898,7.199,0.33,0.44,0.59,1.88,7.52,13.95,10.58,12.26,7.81,1.52,0.40,0.23
120.25,23.25,10.324,11.708,16.511,49.907,102.75,281.795,216.016,244.42,86.276,4.392,4.348,4.882,0.33,0.42,0.53,1.66,3.31,9.39,6.97,7.88,2.88,0.14,0.14,0.16
120.7,22.45,10.333,9.153,18.1,49.216,200.305,459.626,485.824,619.588,345.747,59.775,8.866,6.214,0.33,0.33,0.58,1.64,6.46,15.32,15.67,19.99,11.52,1.93,0.30,0.20
120.8,22.5,10.363,11.508,14.245,42.212,169.687,363,350.671,388.149,279.142,42.132,12.405,6.304,0.33,0.41,0.46,1.41,5.47,12.10,11.31,12.52,9.30,1.36,0.41,0.20
120.5,24,10.376,19.154,38.42,56.581,146.747,218.963,131.616,163.726,39.632,1.078,3.424,6.607,0.33,0.68,1.24,1.89,4.73,7.30,4.25,5.28,1.32,0.03,0.11,0.21
120.2,23.25,10.402,10.324,18.505,48.118,101.489,274.74,216.071,217.69,63.236,2.638,3.698,3.967,0.34,0.37,0.60,1.60,3.27,9.16,6.97,7.02,2.11,0.09,0.12,0.13
120.35,23.9,10.407,15.98,30.716,52.955,130.732,188.392,113.355,122.364,42.058,1.521,4.93,6.835,0.34,0.57,0.99,1.77,4.22,6.28,3.66,3.95,1.40,0.05,0.16,0.22
120.7,23.05,10.43,15.875,26.812,70.061,317.71,486.55,414.326,456.632,190.082,36.102,3.807,5.874,0.34,0.57,0.86,2.34,10.25,16.22,13.37,14.73,6.34,1.16,0.13,0.19
120.3,23.25,10.453,11.282,16.489,50.26,108.27,307.324,231.061,270.78,90.342,5.653,4.412,5.882,0.34,0.40,0.53,1.68,3.49,10.24,7.45,8.73,3.01,0.18,0.15,0.19
120.75,22.9,10.486,10.875,22.359,55.388,290.01,432.146,421.749,396.75,197.537,37.043,6.294,4.232,0.34,0.39,0.72,1.85,9.36,14.40,13.60,12.80,6.58,1.19,0.21,0.14
120.75,22.45,10.552,9.872,15.348,52.781,202.336,431.237,452.639,519.303,360.2,40.688,11.108,6.034,0.34,0.35,0.50,1.76,6.53,14.37,14.60,16.75,12.01,1.31,0.37,0.19
120.75,22.45,10.552,9.872,15.348,52.781,202.336,431.237,452.639,519.303,360.2,40.688,11.108,6.034,0.34,0.35,0.50,1.76,6.53,14.37,14.60,16.75,12.01,1.31,0.37,0.19
120.4,23.3,10.558,13.035,19.4,50.75,122.832,283.018,271.516,275.324,118.01,11.614,4.898,6.608,0.34,0.47,0.63,1.69,3.96,9.43,8.76,8.88,3.93,0.37,0.16,0.21
120.7,22.7,10.559,12.036,19.22,61.496,283.69,557.309,536.482,568.618,326.091,76.95,11.846,4.509,0.34,0.43,0.62,2.05,9.15,18.58,17.31,18.34,10.87,2.48,0.39,0.15
120.5,23.2,10.671,13.105,22.04,50.539,186.913,396.47,422.344,485.323,218.304,30.151,5.905,6.266,0.34,0.47,0.71,1.68,6.03,13.22,13.62,15.66,7.28,0.97,0.20,0.20
120.35,23.85,10.692,16.286,28.618,50.326,136.728,196.598,137.554,139.004,45.751,1.643,3.543,6.764,0.34,0.58,0.92,1.68,4.41,6.55,4.44,4.48,1.53,0.05,0.12,0.22
120.7,23.1,10.695,16.442,30.266,66.153,284.179,480.675,378.049,478.655,173.592,33.4,4.592,6.842,0.35,0.59,0.98,2.21,9.17,16.02,12.20,15.44,5.79,1.08,0.15,0.22
120.55,24.05,10.708,20.578,43.369,60.499,147.32,208.406,129.123,152.358,53.5,0.851,2.616,8.107,0.35,0.73,1.40,2.02,4.75,6.95,4.17,4.91,1.78,0.03,0.09,0.26
120.15,23.5,10.719,15.535,18.434,48.452,104.511,242.247,164.512,205.392,52.61,0.728,3.861,4.318,0.35,0.55,0.59,1.62,3.37,8.07,5.31,6.63,1.75,0.02,0.13,0.14
120.45,24.15,10.735,20.42,33.556,53.054,119.992,161.138,84.754,121.134,30.692,0.744,3.992,7.887,0.35,0.73,1.08,1.77,3.87,5.37,2.73,3.91,1.02,0.02,0.13,0.25
